ID,NatID1,NatID2,SudijaID,Status,Faza,BrPotezi,NastanID,BobednikID
4480,4204,1149,23,Pobednik,Polufinale,24,232,4204
4481,3352,4825,16,Pobednik,Finale,22,229,4825
4482,2439,3671,41,Nereseno,Kvalifikacii,21,171,null
4483,615,1769,21,Pobednik,Samostoen,33,208,615
4484,2193,1635,24,Pobednik,Finale,45,240,1635
4485,5011,1060,24,Nereseno,Kvalifikacii,34,156,null
4486,2021,1103,31,Nereseno,Kvalifikacii,50,39,null
4487,4520,4224,24,Pobednik,Samostoen,73,117,4224
4488,3610,1421,4,Pobednik,CetvrtFinale,65,136,3610
4489,4263,2677,38,Nereseno,Polufinale,78,91,null
4490,3350,3065,29,Nereseno,Samostoen,50,53,null
4491,1058,1353,13,Nereseno,Polufinale,70,116,null
4492,160,4958,3,Pobednik,Polufinale,44,161,160
4493,3137,1163,31,Pobednik,Kvalifikacii,33,118,1163
4494,3449,1107,27,Nereseno,Finale,38,33,null
4495,3737,4612,8,Pobednik,Polufinale,13,153,4612
4496,447,2691,39,Pobednik,Polufinale,48,197,2691
4497,1039,2318,33,Pobednik,Finale,20,162,2318
4498,4362,4798,18,Nereseno,Polufinale,66,32,null
4499,4085,4003,22,Pobednik,CetvrtFinale,66,72,4085
4500,1801,2378,44,Nereseno,Finale,64,139,null
4501,2704,3940,37,Nereseno,Polufinale,62,35,null
4502,1337,3453,3,Nereseno,Kvalifikacii,26,225,null
4503,2928,843,5,Nereseno,Kvalifikacii,17,137,null
4504,504,4151,6,Nereseno,Kvalifikacii,63,35,null
4505,995,322,36,Nereseno,Finale,60,223,null
4506,4155,5149,18,Pobednik,CetvrtFinale,28,177,4155
4507,3079,3933,18,Nereseno,Finale,29,129,null
4508,245,4123,37,Nereseno,Finale,68,193,null
4509,2069,2946,10,Pobednik,CetvrtFinale,19,166,2946
4510,5093,2486,42,Nereseno,Polufinale,40,75,null
4511,3221,4177,33,Nereseno,Samostoen,50,194,null
4512,487,2442,38,Nereseno,Finale,56,228,null
4513,4660,4712,21,Nereseno,Kvalifikacii,71,44,null
4514,2411,404,50,Nereseno,Polufinale,11,86,null
4515,3369,3878,2,Pobednik,Polufinale,61,243,3369
4516,3029,2815,37,Nereseno,Kvalifikacii,76,61,null
4517,2167,2234,17,Nereseno,CetvrtFinale,14,220,null
4518,3989,2205,49,Nereseno,Kvalifikacii,13,85,null
4519,1566,2401,2,Pobednik,Polufinale,74,41,2401
4520,3911,149,34,Nereseno,Samostoen,41,106,null
4521,137,1645,6,Nereseno,Kvalifikacii,53,241,null
4522,492,4283,7,Pobednik,Finale,56,119,492
4523,2157,3568,19,Nereseno,Kvalifikacii,56,207,null
4524,4063,3488,50,Nereseno,Polufinale,53,153,null
4525,606,2926,22,Pobednik,CetvrtFinale,55,81,606
4526,2510,2234,27,Pobednik,Samostoen,39,19,2234
4527,4740,1075,37,Nereseno,Samostoen,12,76,null
4528,4959,1329,24,Nereseno,Kvalifikacii,63,60,null
4529,4768,4300,47,Pobednik,Kvalifikacii,58,98,4300
4530,1809,1969,24,Pobednik,Samostoen,51,195,1969
4531,4595,2552,50,Pobednik,Finale,67,96,2552
4532,930,366,47,Pobednik,Samostoen,68,185,930
4533,4041,1397,42,Nereseno,Finale,63,25,null
4534,384,4364,48,Pobednik,CetvrtFinale,56,29,4364
4535,1128,1942,49,Pobednik,CetvrtFinale,28,121,1942
4536,351,3797,17,Nereseno,Finale,80,149,null
4537,2216,1483,44,Nereseno,Kvalifikacii,74,185,null
4538,4952,4082,25,Pobednik,Samostoen,50,151,4082
4539,1772,2774,15,Pobednik,CetvrtFinale,58,35,1772
4540,2842,3846,42,Pobednik,CetvrtFinale,35,29,2842
4541,169,4074,42,Nereseno,Kvalifikacii,67,253,null
4542,991,3021,31,Nereseno,Samostoen,48,127,null
4543,4113,1375,19,Pobednik,CetvrtFinale,44,143,1375
4544,3086,2414,35,Nereseno,Kvalifikacii,62,98,null
4545,3440,497,38,Nereseno,CetvrtFinale,75,239,null
4546,4467,2591,50,Nereseno,CetvrtFinale,78,75,null
4547,5163,3418,29,Pobednik,Polufinale,41,233,3418
4548,1817,4974,46,Nereseno,Polufinale,46,20,null
4549,2050,5086,6,Nereseno,Finale,38,223,null
4550,648,1022,26,Pobednik,Samostoen,36,160,648
4551,3512,3651,7,Pobednik,Samostoen,62,135,3651
4552,4585,4893,36,Nereseno,CetvrtFinale,11,66,null
4553,3099,241,3,Pobednik,Kvalifikacii,58,128,3099
4554,3477,1470,17,Nereseno,Polufinale,74,178,null
4555,866,3081,46,Pobednik,CetvrtFinale,31,17,866
4556,3632,2400,24,Pobednik,Finale,49,32,2400
4557,2166,502,19,Nereseno,Kvalifikacii,21,147,null
4558,4995,4479,29,Pobednik,Samostoen,59,68,4479
4559,1882,2346,29,Nereseno,Samostoen,35,11,null
4560,2279,3766,14,Pobednik,Samostoen,80,219,3766
4561,636,1696,18,Nereseno,Polufinale,50,248,null
4562,4083,2516,35,Pobednik,Kvalifikacii,67,236,4083
4563,277,1688,11,Pobednik,Samostoen,53,26,277
4564,911,311,46,Pobednik,Kvalifikacii,65,238,311
4565,4487,4301,17,Nereseno,Finale,63,74,null
4566,1295,2616,30,Pobednik,Samostoen,24,102,1295
4567,1453,1515,35,Nereseno,Kvalifikacii,49,132,null
4568,2982,4449,10,Pobednik,Finale,28,249,4449
4569,3264,3083,3,Nereseno,Kvalifikacii,54,47,null
4570,846,2241,18,Nereseno,Finale,64,47,null
4571,2315,2397,23,Nereseno,Kvalifikacii,47,221,null
4572,4819,4363,38,Nereseno,Samostoen,69,97,null
4573,4768,839,46,Nereseno,Finale,56,182,null
4574,2615,3866,9,Nereseno,Finale,64,23,null
4575,2200,3981,31,Pobednik,Finale,52,152,3981
4576,937,3882,49,Nereseno,Finale,40,26,null
4577,1538,4288,46,Pobednik,CetvrtFinale,26,38,4288
4578,1186,784,12,Nereseno,Polufinale,36,96,null
4579,3789,5116,1,Nereseno,Samostoen,62,245,null
4580,4395,4454,23,Nereseno,Polufinale,15,192,null
4581,1604,3540,42,Pobednik,CetvrtFinale,66,182,1604
4582,3812,2586,2,Pobednik,Polufinale,14,2,3812
4583,2149,3698,17,Nereseno,Kvalifikacii,74,148,null
4584,4552,5036,43,Pobednik,Kvalifikacii,39,235,5036
4585,3002,4570,12,Pobednik,Finale,39,91,4570
4586,3941,1818,22,Pobednik,Samostoen,30,99,1818
4587,3027,2413,12,Pobednik,Samostoen,33,69,2413
4588,710,2019,34,Pobednik,Samostoen,67,183,2019
4589,3728,1620,6,Nereseno,CetvrtFinale,24,122,null
4590,2537,1110,36,Pobednik,Kvalifikacii,65,105,1110
4591,273,752,10,Pobednik,Kvalifikacii,46,161,752
4592,3616,1741,18,Nereseno,CetvrtFinale,61,242,null
4593,3525,3730,6,Nereseno,Finale,64,192,null
4594,1653,2664,32,Nereseno,Polufinale,57,128,null
4595,3510,4586,34,Pobednik,Polufinale,24,182,4586
4596,1748,411,26,Pobednik,Samostoen,17,52,411
4597,4624,5080,14,Nereseno,Kvalifikacii,36,139,null
4598,2262,3614,27,Pobednik,Samostoen,53,43,3614
4599,4680,2914,10,Pobednik,Finale,75,100,4680
4600,591,1402,15,Nereseno,Kvalifikacii,71,5,null
4601,3893,3657,12,Pobednik,Polufinale,70,106,3657
4602,4611,1585,21,Pobednik,CetvrtFinale,58,53,4611
4603,626,2297,36,Nereseno,Finale,27,223,null
4604,287,4346,4,Nereseno,CetvrtFinale,40,193,null
4605,2021,1367,1,Pobednik,Samostoen,56,115,2021
4606,4508,4544,9,Nereseno,Samostoen,44,112,null
4607,699,795,42,Nereseno,CetvrtFinale,12,117,null
4608,3404,322,24,Nereseno,Polufinale,63,100,null
4609,619,5150,16,Nereseno,CetvrtFinale,71,152,null
4610,2220,2688,29,Pobednik,CetvrtFinale,69,93,2220
4611,3859,4167,31,Pobednik,CetvrtFinale,64,231,3859
4612,3005,1585,42,Nereseno,Samostoen,43,88,null
4613,574,4192,4,Pobednik,CetvrtFinale,76,95,574
4614,2123,2711,8,Nereseno,Finale,59,14,null
4615,3044,3635,8,Nereseno,Polufinale,10,62,null
4616,3764,3394,43,Nereseno,Polufinale,32,237,null
4617,4587,4705,34,Nereseno,Samostoen,74,3,null
4618,4867,5054,40,Nereseno,Samostoen,76,221,null
4619,3566,4657,45,Nereseno,Kvalifikacii,74,16,null
4620,1116,1406,5,Nereseno,CetvrtFinale,72,176,null
4621,4930,710,41,Pobednik,Samostoen,45,117,710
4622,4028,570,50,Nereseno,Kvalifikacii,43,252,null
4623,1559,3431,30,Nereseno,CetvrtFinale,29,178,null
4624,3422,4213,8,Pobednik,Samostoen,72,64,3422
4625,757,1321,33,Pobednik,Finale,77,248,757
4626,1345,5128,18,Nereseno,CetvrtFinale,26,241,null
4627,3387,3785,10,Nereseno,Finale,53,52,null
4628,1698,1937,17,Nereseno,CetvrtFinale,65,191,null
4629,3174,2613,33,Nereseno,Samostoen,21,9,null
4630,1146,146,42,Pobednik,CetvrtFinale,18,14,146
4631,4931,734,8,Pobednik,Kvalifikacii,12,66,734
4632,5115,4037,44,Pobednik,Finale,31,204,5115
4633,2379,1661,38,Nereseno,CetvrtFinale,31,28,null
4634,2397,3155,4,Pobednik,Samostoen,12,203,2397
4635,1887,425,37,Pobednik,Kvalifikacii,52,174,425
4636,2243,1340,17,Pobednik,Finale,53,89,1340
4637,781,1167,9,Pobednik,Finale,69,158,1167
4638,1772,877,1,Nereseno,Polufinale,43,156,null
4639,2961,1381,48,Pobednik,Finale,58,59,1381
4640,1887,3603,5,Nereseno,CetvrtFinale,49,180,null
4641,945,2073,45,Pobednik,CetvrtFinale,45,147,2073
4642,753,2198,38,Nereseno,Finale,16,185,null
4643,2914,4467,25,Nereseno,Kvalifikacii,73,246,null
4644,1300,3740,22,Nereseno,Polufinale,40,193,null
4645,1016,3684,13,Nereseno,Finale,16,85,null
4646,3780,4297,30,Pobednik,Kvalifikacii,66,180,3780
4647,1974,3390,34,Nereseno,Finale,71,141,null
4648,3834,4101,40,Pobednik,CetvrtFinale,26,110,3834
4649,2893,1719,13,Pobednik,CetvrtFinale,36,193,1719
4650,2701,232,13,Nereseno,Kvalifikacii,55,229,null
4651,911,960,8,Pobednik,Polufinale,52,35,960
4652,2564,4430,22,Nereseno,Finale,14,145,null
4653,1502,3762,20,Nereseno,CetvrtFinale,29,254,null
4654,3594,2282,18,Nereseno,Samostoen,15,115,null
4655,2608,782,8,Nereseno,Polufinale,48,74,null
4656,819,1956,11,Pobednik,Finale,27,80,1956
4657,633,4519,33,Nereseno,Kvalifikacii,38,42,null
4658,2445,2225,37,Pobednik,Finale,51,109,2225
4659,5010,5058,32,Pobednik,Samostoen,80,192,5010
4660,1492,1938,22,Pobednik,Polufinale,32,158,1938
4661,807,1160,30,Nereseno,CetvrtFinale,65,151,null
4662,5073,2481,25,Pobednik,Samostoen,32,245,2481
4663,3713,2116,2,Nereseno,Polufinale,55,161,null
4664,209,2151,25,Nereseno,Kvalifikacii,52,218,null
4665,3776,2399,2,Pobednik,Finale,75,87,3776
4666,387,2011,46,Nereseno,Kvalifikacii,44,183,null
4667,4856,1618,17,Nereseno,Finale,11,179,null
4668,1337,4044,49,Nereseno,Polufinale,53,120,null
4669,860,1704,19,Nereseno,Polufinale,40,85,null
4670,2512,634,2,Pobednik,CetvrtFinale,19,212,2512
4671,813,4270,27,Nereseno,Kvalifikacii,54,127,null
4672,2921,4999,1,Pobednik,Kvalifikacii,64,46,2921
4673,709,3608,50,Nereseno,CetvrtFinale,26,13,null
4674,342,4804,38,Nereseno,Finale,16,131,null
4675,1834,284,37,Nereseno,Kvalifikacii,19,143,null
4676,1465,2164,12,Pobednik,Polufinale,11,205,1465
4677,4588,2182,30,Pobednik,Kvalifikacii,16,40,4588
4678,1119,4736,3,Pobednik,Kvalifikacii,56,13,1119
4679,3653,2958,21,Nereseno,Polufinale,28,19,null
4680,2336,876,26,Nereseno,Samostoen,57,140,null
4681,909,4219,20,Pobednik,CetvrtFinale,60,249,4219
4682,765,1216,32,Pobednik,Samostoen,14,144,765
4683,1322,359,25,Nereseno,Polufinale,48,94,null
4684,530,584,40,Pobednik,Finale,15,45,530
4685,3389,2991,25,Pobednik,Samostoen,73,248,2991
4686,2162,4539,25,Nereseno,Samostoen,58,93,null
4687,2642,5013,39,Nereseno,Kvalifikacii,71,56,null
4688,4211,2136,29,Pobednik,Polufinale,43,68,2136
4689,2917,3597,38,Pobednik,Polufinale,45,96,3597
4690,4034,2671,42,Nereseno,Finale,66,160,null
4691,3674,1089,27,Nereseno,CetvrtFinale,16,219,null
4692,728,4991,11,Nereseno,CetvrtFinale,34,148,null
4693,702,3451,11,Pobednik,Samostoen,17,200,3451
4694,3214,180,29,Nereseno,Samostoen,70,254,null
4695,1119,4535,45,Pobednik,Samostoen,53,238,4535
4696,602,2438,13,Nereseno,Kvalifikacii,69,207,null
4697,3207,2159,44,Nereseno,Polufinale,78,233,null
4698,1333,1956,23,Pobednik,Samostoen,55,118,1333
4699,1974,5058,42,Nereseno,CetvrtFinale,12,243,null
4700,1082,1987,46,Pobednik,Samostoen,11,54,1987
4701,3066,2584,7,Nereseno,Finale,23,152,null
4702,4092,4533,43,Nereseno,Polufinale,50,81,null
4703,4213,4473,16,Pobednik,Finale,28,90,4213
4704,1390,2097,1,Nereseno,Polufinale,47,215,null
4705,2945,3553,42,Nereseno,CetvrtFinale,28,134,null
4706,2565,4525,6,Nereseno,Finale,33,39,null
4707,381,3307,46,Pobednik,Kvalifikacii,63,242,381
4708,3117,3747,46,Nereseno,Finale,22,114,null
4709,5008,4347,18,Pobednik,Finale,27,253,4347
4710,2022,3169,26,Nereseno,Finale,33,36,null
4711,3528,901,28,Pobednik,Polufinale,50,72,901
4712,1541,5075,39,Nereseno,Samostoen,25,173,null
4713,2277,4998,6,Pobednik,Polufinale,17,144,2277
4714,1444,2258,12,Nereseno,Kvalifikacii,73,141,null
4715,2064,356,20,Pobednik,Finale,64,137,2064
4716,3727,1437,24,Pobednik,Finale,19,151,1437
4717,3506,3729,19,Pobednik,CetvrtFinale,75,172,3506
4718,2398,1832,50,Nereseno,Samostoen,42,84,null
4719,2195,1601,41,Pobednik,Polufinale,29,148,1601
4720,4987,3458,11,Nereseno,Samostoen,44,92,null
4721,1599,306,35,Pobednik,CetvrtFinale,11,157,306
4722,1814,2569,7,Nereseno,Finale,19,124,null
4723,395,2025,35,Nereseno,Samostoen,75,208,null
4724,1298,425,13,Pobednik,Polufinale,59,186,425
4725,5053,3978,39,Pobednik,Samostoen,51,41,5053
4726,1909,1906,29,Nereseno,Polufinale,11,174,null
4727,1251,1891,29,Nereseno,Kvalifikacii,56,153,null
4728,2474,4408,6,Nereseno,CetvrtFinale,15,198,null
4729,4101,572,15,Nereseno,Samostoen,47,102,null
4730,110,4195,44,Nereseno,CetvrtFinale,68,112,null
4731,2014,3765,37,Pobednik,CetvrtFinale,47,217,2014
4732,3581,3559,3,Nereseno,Finale,45,181,null
4733,4868,3290,49,Nereseno,Polufinale,75,142,null
4734,2643,5123,27,Nereseno,CetvrtFinale,29,43,null
4735,3839,1675,26,Pobednik,Samostoen,44,123,1675
4736,3911,236,12,Nereseno,Kvalifikacii,11,232,null
4737,3959,102,7,Nereseno,Polufinale,67,141,null
4738,4085,1146,1,Nereseno,Kvalifikacii,27,232,null
4739,4788,3035,6,Pobednik,Samostoen,39,35,3035
4740,3229,3554,23,Nereseno,CetvrtFinale,41,157,null
4741,2963,4613,6,Pobednik,Finale,46,68,4613
4742,3478,1293,7,Pobednik,Polufinale,40,83,1293
4743,2660,4624,10,Nereseno,Samostoen,52,213,null
4744,2491,2237,43,Pobednik,Finale,25,148,2237
4745,4679,1311,9,Pobednik,Samostoen,20,92,1311
4746,4204,4792,36,Pobednik,Samostoen,71,222,4792
4747,1987,2154,24,Nereseno,Finale,61,147,null
4748,286,1244,27,Pobednik,Polufinale,75,90,286
4749,3469,2471,36,Pobednik,Polufinale,80,174,2471
4750,1056,787,16,Pobednik,CetvrtFinale,43,123,787
4751,730,3806,22,Nereseno,Kvalifikacii,38,59,null
4752,4774,1401,24,Pobednik,Kvalifikacii,13,155,4774
4753,2084,720,20,Nereseno,Samostoen,30,215,null
4754,1852,761,17,Nereseno,Samostoen,43,218,null
4755,4343,4598,4,Pobednik,Kvalifikacii,12,10,4598
4756,1175,2968,37,Nereseno,Kvalifikacii,74,133,null
4757,4436,482,28,Nereseno,Kvalifikacii,73,112,null
4758,995,4299,16,Pobednik,Polufinale,74,14,995
4759,4155,380,44,Nereseno,CetvrtFinale,37,70,null
4760,2386,4749,50,Pobednik,Finale,24,235,4749
4761,2440,2320,13,Pobednik,Finale,52,18,2440
4762,1915,1339,29,Pobednik,Finale,58,86,1339
4763,2601,1688,43,Pobednik,Kvalifikacii,38,201,2601
4764,2523,582,8,Pobednik,Samostoen,18,204,2523
4765,1081,821,48,Nereseno,Polufinale,25,26,null
4766,1408,1108,18,Nereseno,Polufinale,42,191,null
4767,801,4794,41,Pobednik,CetvrtFinale,23,120,801
4768,4690,704,12,Nereseno,CetvrtFinale,49,136,null
4769,2882,108,41,Pobednik,Samostoen,11,33,2882
4770,4131,4495,29,Nereseno,Polufinale,43,218,null
4771,4484,4497,47,Pobednik,Kvalifikacii,37,39,4497
4772,570,4524,16,Nereseno,Polufinale,40,76,null
4773,1491,4140,20,Pobednik,Samostoen,19,245,1491
4774,2545,4601,34,Nereseno,CetvrtFinale,33,67,null
4775,4067,1225,45,Pobednik,CetvrtFinale,51,83,4067
4776,2006,1846,18,Nereseno,CetvrtFinale,39,161,null
4777,4310,1198,27,Pobednik,Kvalifikacii,62,212,1198
4778,545,3488,27,Nereseno,Kvalifikacii,48,54,null
4779,3125,2321,28,Pobednik,Kvalifikacii,38,10,2321
4780,1262,3197,2,Nereseno,Polufinale,80,213,null
4781,2268,3449,42,Nereseno,CetvrtFinale,74,238,null
4782,2713,3893,16,Pobednik,Finale,34,154,2713
4783,3668,3783,15,Nereseno,Samostoen,10,108,null
4784,2965,2604,19,Pobednik,CetvrtFinale,34,117,2965
4785,5067,2340,22,Pobednik,CetvrtFinale,45,247,2340
4786,856,547,21,Pobednik,Samostoen,20,89,547
4787,4197,2116,37,Nereseno,Polufinale,77,74,null
4788,4645,1045,18,Pobednik,Kvalifikacii,17,143,1045
4789,1001,996,46,Pobednik,CetvrtFinale,48,190,996
4790,3781,1456,8,Pobednik,Polufinale,23,164,1456
4791,3608,2406,4,Nereseno,Polufinale,61,132,null
4792,1062,4265,4,Pobednik,Polufinale,46,53,4265
4793,524,451,15,Pobednik,Kvalifikacii,37,2,451
4794,123,984,38,Nereseno,CetvrtFinale,17,186,null
4795,677,907,5,Pobednik,Samostoen,24,27,907
4796,1180,3442,2,Pobednik,Polufinale,44,3,1180
4797,4705,2630,2,Pobednik,Samostoen,39,247,2630
4798,2159,3772,44,Nereseno,Samostoen,55,189,null
4799,3177,514,45,Pobednik,Finale,30,72,3177
4800,3449,5124,29,Pobednik,CetvrtFinale,52,81,5124
4801,2157,4523,40,Nereseno,Polufinale,45,221,null
4802,2667,4487,45,Nereseno,Samostoen,61,147,null
4803,4512,2746,25,Nereseno,Finale,45,44,null
4804,3973,4326,9,Nereseno,CetvrtFinale,70,154,null
4805,1912,1522,2,Nereseno,Finale,30,200,null
4806,3176,4543,12,Nereseno,Finale,43,2,null
4807,3132,2510,8,Nereseno,Samostoen,31,135,null
4808,5128,839,31,Pobednik,CetvrtFinale,58,175,5128
4809,646,5076,11,Pobednik,Finale,38,89,646
4810,3449,4069,22,Pobednik,Kvalifikacii,14,227,3449
4811,1722,3382,32,Nereseno,CetvrtFinale,65,10,null
4812,4513,4597,16,Pobednik,Finale,42,130,4513
4813,1965,1586,13,Nereseno,CetvrtFinale,77,131,null
4814,615,1535,9,Pobednik,Kvalifikacii,65,186,1535
4815,2920,4145,4,Pobednik,CetvrtFinale,77,255,4145
4816,1334,2091,34,Pobednik,Finale,49,18,1334
4817,2221,3040,14,Nereseno,Kvalifikacii,26,146,null
4818,5093,1881,36,Pobednik,Samostoen,69,231,5093
4819,3763,1498,35,Nereseno,Polufinale,36,6,null
4820,2154,4828,11,Pobednik,Finale,69,116,2154
4821,2435,3054,2,Nereseno,Finale,59,124,null
4822,4314,2937,47,Nereseno,Finale,66,150,null
4823,225,4310,2,Pobednik,Samostoen,61,146,4310
4824,1247,2788,7,Pobednik,Samostoen,51,35,2788
4825,177,2700,6,Pobednik,Finale,55,64,2700
4826,4686,2259,41,Pobednik,Finale,49,197,2259
4827,3413,2095,23,Pobednik,Polufinale,19,185,3413
4828,1301,1856,34,Nereseno,CetvrtFinale,16,234,null
4829,1751,695,47,Nereseno,Finale,53,7,null
4830,2897,691,36,Pobednik,Finale,35,19,691
4831,1444,3532,50,Pobednik,CetvrtFinale,27,196,1444
4832,3972,930,20,Pobednik,Samostoen,14,203,930
4833,3919,1353,47,Nereseno,CetvrtFinale,33,184,null
4834,1041,1299,18,Nereseno,Polufinale,29,222,null
4835,4281,2615,14,Nereseno,Kvalifikacii,27,232,null
4836,2884,3978,50,Pobednik,Samostoen,79,53,3978
4837,608,4556,49,Nereseno,Kvalifikacii,60,233,null
4838,1143,4401,38,Nereseno,CetvrtFinale,34,121,null
4839,3706,173,11,Pobednik,Finale,38,35,173
4840,3890,741,39,Pobednik,Polufinale,46,117,741
4841,3524,3496,24,Nereseno,Kvalifikacii,10,80,null
4842,5161,236,30,Nereseno,Polufinale,28,68,null
4843,4340,3391,6,Pobednik,Finale,10,106,3391
4844,3605,1300,47,Nereseno,Kvalifikacii,57,18,null
4845,1497,3610,17,Nereseno,Polufinale,64,50,null
4846,2446,2049,21,Pobednik,Finale,57,223,2049
4847,1293,4441,41,Pobednik,Finale,21,177,1293
4848,547,3926,29,Nereseno,Samostoen,40,137,null
4849,363,2451,26,Nereseno,Finale,64,178,null
4850,4441,5105,29,Pobednik,CetvrtFinale,35,184,4441
4851,3421,3150,50,Nereseno,Samostoen,23,155,null
4852,2963,257,49,Pobednik,Samostoen,58,49,257
4853,1038,2261,46,Pobednik,CetvrtFinale,73,227,2261
4854,1836,1981,32,Nereseno,Polufinale,27,119,null
4855,1057,1962,8,Pobednik,Finale,36,171,1962
4856,2253,1278,33,Nereseno,Kvalifikacii,63,191,null
4857,4336,4082,16,Nereseno,Kvalifikacii,70,161,null
4858,365,2693,7,Pobednik,Kvalifikacii,59,194,365
4859,4058,2322,41,Pobednik,CetvrtFinale,13,61,4058
4860,795,4356,24,Nereseno,Kvalifikacii,70,56,null
4861,2070,1162,22,Nereseno,Kvalifikacii,48,6,null
4862,3947,3402,45,Pobednik,CetvrtFinale,58,66,3402
4863,3638,1246,13,Pobednik,Polufinale,47,162,3638
4864,3648,4651,10,Pobednik,Kvalifikacii,11,224,3648
4865,1173,1490,10,Nereseno,Polufinale,70,180,null
4866,4022,4776,5,Nereseno,Polufinale,46,120,null
4867,4940,2026,19,Nereseno,Samostoen,24,190,null
4868,846,5144,8,Nereseno,Polufinale,20,134,null
4869,949,4721,11,Nereseno,Polufinale,45,185,null
4870,3267,2720,7,Nereseno,CetvrtFinale,66,102,null
4871,1981,2325,1,Nereseno,CetvrtFinale,48,126,null
4872,2129,2299,16,Nereseno,Polufinale,34,35,null
4873,937,2592,22,Nereseno,Samostoen,18,118,null
4874,2349,2999,22,Nereseno,Finale,24,223,null
4875,1639,3736,35,Nereseno,Kvalifikacii,74,140,null
4876,3032,2921,31,Nereseno,Finale,35,218,null
4877,3744,963,1,Pobednik,CetvrtFinale,46,140,963
4878,4494,3098,11,Nereseno,CetvrtFinale,32,173,null
4879,1410,2528,3,Nereseno,Finale,71,224,null
4880,4476,697,42,Pobednik,Polufinale,53,10,4476
4881,2235,1692,18,Pobednik,Samostoen,28,58,1692
4882,1150,132,28,Nereseno,Kvalifikacii,76,154,null
4883,1924,4550,24,Nereseno,Samostoen,55,162,null
4884,3959,4435,43,Pobednik,Samostoen,27,226,3959
4885,4154,3183,49,Pobednik,CetvrtFinale,75,132,3183
4886,3102,2930,19,Pobednik,Samostoen,40,140,2930
4887,1063,593,44,Nereseno,Polufinale,67,166,null
4888,4120,3479,38,Pobednik,Polufinale,34,35,4120
4889,2317,1035,26,Nereseno,Finale,23,216,null
4890,544,2428,28,Nereseno,Samostoen,10,68,null
4891,3432,4088,30,Nereseno,Samostoen,40,142,null
4892,3851,846,15,Pobednik,Finale,49,157,846
4893,3025,3459,37,Pobednik,Kvalifikacii,54,170,3025
4894,3965,650,13,Pobednik,CetvrtFinale,26,200,3965
4895,4738,2883,25,Pobednik,Polufinale,15,160,4738
4896,4144,1161,36,Nereseno,Samostoen,41,184,null
4897,3844,3087,36,Pobednik,CetvrtFinale,42,236,3844
4898,330,2678,24,Pobednik,Finale,62,220,330
4899,1572,1772,7,Pobednik,Polufinale,56,248,1572
4900,3683,1122,2,Nereseno,Samostoen,47,54,null
4901,3688,2486,24,Nereseno,Samostoen,45,204,null
4902,4703,3669,50,Nereseno,CetvrtFinale,37,116,null
4903,320,2166,24,Pobednik,Samostoen,80,174,2166
4904,875,145,46,Nereseno,Kvalifikacii,44,122,null
4905,3766,3267,17,Pobednik,Polufinale,50,99,3267
4906,3849,913,25,Nereseno,Kvalifikacii,18,226,null
4907,555,4462,24,Pobednik,Polufinale,34,142,555
4908,4990,5128,3,Pobednik,Polufinale,12,217,4990
4909,2940,4874,13,Pobednik,Kvalifikacii,31,250,2940
4910,3484,4266,35,Nereseno,Kvalifikacii,22,61,null
4911,4220,2400,31,Nereseno,Finale,32,83,null
4912,3862,767,33,Nereseno,Samostoen,29,28,null
4913,3056,277,38,Nereseno,CetvrtFinale,17,22,null
4914,2663,2512,46,Nereseno,CetvrtFinale,44,189,null
4915,3640,2274,29,Pobednik,Samostoen,74,48,2274
4916,1600,205,39,Pobednik,CetvrtFinale,33,181,1600
4917,269,3648,31,Pobednik,Kvalifikacii,32,167,3648
4918,4741,3018,7,Nereseno,CetvrtFinale,69,56,null
4919,2713,2837,22,Nereseno,Samostoen,32,172,null
4920,4806,5034,1,Pobednik,Samostoen,20,111,5034
4921,3941,3877,17,Pobednik,Samostoen,79,126,3877
4922,3946,2468,43,Pobednik,Kvalifikacii,52,119,2468
4923,4627,2961,39,Pobednik,Finale,25,40,4627
4924,429,861,34,Nereseno,Samostoen,16,248,null
4925,3107,869,31,Nereseno,CetvrtFinale,41,242,null
4926,1643,4507,16,Nereseno,Finale,35,131,null
4927,1676,2094,27,Nereseno,Finale,12,115,null
4928,4105,1223,8,Pobednik,Kvalifikacii,39,153,4105
4929,154,2710,41,Pobednik,Kvalifikacii,23,193,154
4930,3252,3709,6,Pobednik,Samostoen,47,121,3252
4931,5001,1776,2,Pobednik,Samostoen,79,128,1776
4932,163,540,37,Nereseno,Kvalifikacii,67,43,null
4933,1622,1692,38,Nereseno,Polufinale,25,166,null
4934,5150,4058,28,Nereseno,Kvalifikacii,68,152,null
4935,2682,1076,26,Nereseno,Polufinale,49,153,null
4936,3875,633,18,Pobednik,CetvrtFinale,33,207,3875
4937,4766,525,23,Nereseno,Samostoen,43,171,null
