ID,brPrijava,KorisnikID,NastanID,Status
6386,New Zealand_2021:6386,2713,94,Pending
6387,Sweden_2024:6387,1327,73,Neaktiven
6388,Norway_2023:6388,1771,97,Pending
6389,Cuba_2023:6389,3385,99,Aktiven
6390,Singapore_2024:6390,198,82,Neaktiven
6391,Estonia_2024:6391,3415,33,Pending
6392,Zambia_2024:6392,4177,46,Pending
6393,Georgia_2021:6393,3006,7,Pending
6394,Dominican Republic_2023:6394,3254,48,Neaktiven
6395,Austria_2024:6395,2464,93,Neaktiven
6396,Cuba_2023:6396,674,54,Pending
6397,Scotland_2022:6397,1547,87,Aktiven
6398,Bangladesh_2021:6398,4134,90,Aktiven
6399,Azerbaijan_2020:6399,223,56,Neaktiven
6400,Australia_2020:6400,2603,105,Aktiven
6401,Philippines_2024:6401,3363,1,Pending
6402,United States _2020:6402,949,5,Aktiven
6403,Australia_2020:6403,2198,105,Aktiven
6404,Pakistan_2022:6404,959,28,Neaktiven
6405,Zambia_2024:6405,4331,46,Pending
6406,Ireland_2024:6406,3056,83,Aktiven
6407,Lithuania_2023:6407,33,95,Neaktiven
6408,Kenya_2022:6408,4828,18,Pending
6409,Germany_2025:6409,1717,55,Pending
6410,Faroe Islands_2021:6410,4924,16,Pending
6411,Malta_2021:6411,3260,24,Neaktiven
6412,Great Britain_2023:6412,3551,98,Pending
6413,Macedonia_2023:6413,3401,19,Aktiven
6414,Norway_2022:6414,4059,75,Pending
6415,Hungary_2024:6415,4825,85,Aktiven
6416,Albania_2021:6416,4188,60,Aktiven
6417,China_2022:6417,4762,107,Neaktiven
6418,Barbados_2024:6418,1088,49,Pending
6419,Denmark_2021:6419,2653,21,Aktiven
6420,Norway_2022:6420,1202,75,Aktiven
6421,Macedonia_2023:6421,1915,19,Pending
6422,Sweden_2024:6422,1048,73,Neaktiven
6423,Kosovo_2023:6423,534,17,Aktiven
6424,Bangladesh_2021:6424,1383,29,Aktiven
6425,Dominican Republic_2023:6425,4457,48,Neaktiven
6426,Colombia_2021:6426,525,50,Aktiven
6427,Honduras_2024:6427,5093,39,Aktiven
6428,Great Britain_2021:6428,2818,53,Neaktiven
6429,Kazakhstan_2023:6429,3367,80,Pending
6430,Estonia_2023:6430,5051,69,Pending
6431,Colombia_2023:6431,3635,72,Pending
6432,Dominican Republic_2023:6432,3835,48,Pending
6433,Albania_2023:6433,1408,15,Pending
6434,Scotland_2022:6434,1185,87,Pending
6435,Italy_2024:6435,2922,86,Pending
6436,Dominican Republic_2023:6436,1087,48,Aktiven
6437,Norway_2022:6437,4940,75,Neaktiven
6438,Zimbabwe_2025:6438,3331,4,Pending
6439,Belgium_2023:6439,1804,61,Pending
6440,Colombia_2022:6440,2961,84,Aktiven
6441,Finland_2024:6441,1511,63,Aktiven
6442,Spain_2021:6442,2073,68,Neaktiven
6443,Lebanon_2020:6443,1778,14,Neaktiven
6444,France_2023:6444,509,13,Aktiven
6445,Australia_2020:6445,1978,105,Pending
6446,Hungary_2024:6446,2685,85,Aktiven
6447,Turkey_2021:6447,4588,2,Neaktiven
6448,Serbia_2020:6448,4579,77,Aktiven
6449,Mongolia_2023:6449,923,37,Pending
6450,Germany_2025:6450,3296,55,Aktiven
6451,Faroe Islands_2021:6451,4275,16,Neaktiven
6452,Malta_2021:6452,4548,24,Neaktiven
6453,France_2023:6453,1592,13,Aktiven
6454,India_2021:6454,960,92,Pending
6455,Colombia_2022:6455,2680,84,Neaktiven
6456,Cuba_2023:6456,183,99,Aktiven
6457,Nepal_2021:6457,4833,108,Pending
6458,Kosovo_2023:6458,951,17,Neaktiven
6459,Mongolia_2023:6459,4035,37,Pending
6460,Chile_2023:6460,5161,41,Pending
6461,India_2020:6461,3400,38,Aktiven
6462,Georgia_2023:6462,1331,51,Neaktiven
6463,Russia_2020:6463,1045,9,Aktiven
6464,Canada_2021:6464,1838,8,Neaktiven
6465,Australia_2020:6465,3251,105,Pending
6466,China_2022:6466,870,107,Aktiven
6467,Kazakhstan_2024:6467,1862,106,Aktiven
6468,Bangladesh_2021:6468,1090,29,Pending
6469,Netherlands_2023:6469,3861,89,Pending
6470,Switzerland_2025:6470,4880,45,Neaktiven
6471,Hungary_2024:6471,181,85,Neaktiven
6472,Venezuela_2024:6472,572,44,Aktiven
6473,Barbados_2024:6473,1855,49,Neaktiven
6474,Israel_2021:6474,3273,59,Aktiven
6475,New Zealand_2021:6475,1108,52,Pending
6476,New Zealand_2021:6476,1002,94,Neaktiven
6477,Northern Ireland_2021:6477,3990,76,Aktiven
6478,Switzerland_2025:6478,2372,45,Pending
6479,Hungary_2024:6479,4942,85,Pending
6480,Albania_2020:6480,5036,70,Aktiven
6481,Latvia_2021:6481,2763,47,Pending
6482,Venezuela_2024:6482,1325,44,Pending
6483,Estonia_2023:6483,2016,69,Pending
6484,Barbados_2024:6484,3546,79,Pending
6485,Cuba_2023:6485,5010,31,Aktiven
6486,Sweden_2024:6486,5090,73,Neaktiven
6487,Israel_2021:6487,5163,91,Pending
6488,Ukraine_2021:6488,1649,27,Aktiven
6489,Serbia_2020:6489,2000,77,Pending
6490,New Zealand_2021:6490,2967,94,Pending
6491,Ireland_2020:6491,4680,43,Aktiven
6492,Dominican Republic_2023:6492,1950,48,Neaktiven
6493,Sri Lanka_2024:6493,1895,57,Aktiven
6494,Morocco_2023:6494,3222,101,Aktiven
6495,Suriname_2023:6495,2333,26,Neaktiven
6496,Great Britain_2023:6496,2150,98,Neaktiven
6497,United Arab Emirates_2022:6497,2902,104,Neaktiven
6498,Norway_2023:6498,112,97,Neaktiven
6499,Pakistan_2022:6499,681,28,Aktiven
6500,Netherlands_2023:6500,189,89,Pending
6501,Malta_2021:6501,3356,24,Neaktiven
6502,United States _2020:6502,691,5,Aktiven
6503,Dominican Republic_2023:6503,3765,48,Neaktiven
6504,Cuba_2023:6504,392,54,Pending
6505,Venezuela_2024:6505,2548,44,Neaktiven
6506,Cuba_2023:6506,2455,31,Neaktiven
6507,Cuba_2023:6507,1047,31,Neaktiven
6508,Iran_2020:6508,477,6,Pending
6509,Canada_2021:6509,582,8,Neaktiven
6510,Philippines_2025:6510,1713,11,Pending
6511,women's_2022:6511,3395,32,Neaktiven
6512,Bangladesh_2021:6512,4076,29,Neaktiven
6513,Ireland_2020:6513,4376,43,Aktiven
6514,Zimbabwe_2025:6514,4750,4,Aktiven
6515,Estonia_2023:6515,2709,69,Neaktiven
6516,Zambia_2022:6516,623,102,Neaktiven
6517,Sweden_2024:6517,4793,73,Aktiven
6518,United Arab Emirates_2022:6518,974,104,Neaktiven
6519,India_2020:6519,2402,38,Neaktiven
6520,Pakistan_2022:6520,4843,28,Aktiven
6521,Chile_2023:6521,4298,41,Aktiven
6522,Nepal_2021:6522,78,108,Neaktiven
6523,Israel_2021:6523,4266,59,Pending
6524,Honduras_2024:6524,4934,39,Aktiven
6525,Portugal_2022:6525,5026,103,Pending
6526,women's_2022:6526,803,32,Pending
6527,Scotland_2022:6527,3989,87,Aktiven
6528,Norway_2022:6528,155,75,Pending
6529,Singapore_2020:6529,698,25,Neaktiven
6530,Austria_2024:6530,3122,93,Neaktiven
6531,Turkey_2021:6531,2363,2,Neaktiven
6532,Estonia_2024:6532,1085,33,Neaktiven
6533,Belgium_2023:6533,4244,61,Aktiven
6534,Kazakhstan_2024:6534,3457,106,Neaktiven
6535,Mexico_2023:6535,4912,74,Neaktiven
6536,Estonia_2024:6536,2932,33,Pending
6537,Finland_2024:6537,659,63,Pending
6538,Germany_2025:6538,2151,55,Aktiven
6539,Trinidad and Tobago_2023:6539,3722,67,Aktiven
6540,Chile_2023:6540,1106,41,Neaktiven
6541,Honduras_2024:6541,1881,39,Neaktiven
6542,Norway_2022:6542,795,75,Neaktiven
6543,Chile_2023:6543,3773,41,Aktiven
6544,Trinidad and Tobago_2023:6544,3486,67,Neaktiven
6545,New Zealand_2021:6545,584,94,Neaktiven
6546,Lebanon_2020:6546,3041,14,Neaktiven
6547,Austria_2024:6547,4785,93,Pending
6548,Denmark_2021:6548,3139,21,Pending
6549,Canada_2021:6549,1441,8,Aktiven
6550,Sri Lanka_2024:6550,592,57,Neaktiven
6551,Hungary_2024:6551,4399,85,Aktiven
6552,Kenya_2022:6552,2733,18,Aktiven
6553,women's_2022:6553,3438,32,Pending
6554,Albania_2020:6554,712,70,Pending
6555,Trinidad and Tobago_2023:6555,3940,67,Aktiven
6556,Singapore_2024:6556,3511,82,Aktiven
6557,Denmark_2021:6557,4091,21,Neaktiven
6558,Honduras_2024:6558,3687,39,Aktiven
6559,Ireland_2020:6559,547,43,Aktiven
6560,Denmark_2021:6560,5045,21,Neaktiven
6561,Barbados_2024:6561,3429,79,Neaktiven
6562,Pakistan_2022:6562,1977,28,Neaktiven
6563,Morocco_2020:6563,2584,23,Aktiven
6564,Chile_2023:6564,1391,41,Neaktiven
6565,Norway_2023:6565,4088,97,Pending
6566,Kenya_2025:6566,4067,66,Aktiven
6567,Israel_2021:6567,4288,91,Neaktiven
6568,Albania_2020:6568,1765,70,Neaktiven
6569,Ireland_2020:6569,2648,43,Aktiven
6570,Austria_2024:6570,3262,93,Pending
6571,Botswana_2020:6571,4925,100,Pending
6572,Albania_2021:6572,2095,60,Neaktiven
6573,Hungary_2024:6573,2761,85,Aktiven
6574,Singapore_2024:6574,3171,82,Neaktiven
6575,Kenya_2025:6575,3464,66,Pending
6576,Austria_2024:6576,927,93,Pending
6577,Albania_2021:6577,3088,60,Neaktiven
6578,Australia_2020:6578,1485,105,Pending
6579,New Zealand_2021:6579,5159,94,Pending
6580,Suriname_2023:6580,5084,26,Pending
6581,Morocco_2024:6581,3853,3,Pending
6582,Barbados_2024:6582,717,49,Pending
6583,Zimbabwe_2025:6583,1032,4,Pending
6584,Kenya_2022:6584,4735,18,Neaktiven
6585,Australia_2020:6585,3019,105,Neaktiven
6586,Nicaragua_2021:6586,980,81,Neaktiven
6587,Albania_2021:6587,1867,60,Neaktiven
6588,Dominican Republic_2023:6588,255,48,Neaktiven
6589,Zambia_2022:6589,414,102,Pending
6590,Malta_2021:6590,4933,24,Neaktiven
6591,Spain_2021:6591,1094,68,Neaktiven
6592,Northern Ireland_2022:6592,3867,12,Aktiven
6593,China_2023:6593,3847,64,Aktiven
6594,Norway_2022:6594,12,75,Neaktiven
6595,Philippines_2024:6595,1702,1,Neaktiven
6596,Estonia_2023:6596,4022,69,Neaktiven
6597,Belgium_2023:6597,3327,61,Aktiven
6598,China_2022:6598,220,107,Pending
6599,Cuba_2023:6599,2943,31,Pending
6600,Italy_2024:6600,3437,86,Aktiven
6601,Hungary_2024:6601,1715,85,Aktiven
6602,Nicaragua_2021:6602,1672,81,Pending
6603,Canada_2021:6603,2899,8,Aktiven
6604,New Zealand_2021:6604,1924,58,Aktiven
6605,Albania_2020:6605,3141,70,Aktiven
6606,Latvia_2021:6606,1834,47,Pending
6607,New Zealand_2021:6607,3029,52,Pending
6608,Norway_2022:6608,2188,75,Neaktiven
6609,Morocco_2020:6609,3726,23,Neaktiven
6610,Colombia_2022:6610,1699,84,Neaktiven
6611,Canada_2021:6611,2611,8,Pending
6612,Sri Lanka_2024:6612,3718,57,Pending
6613,Chile_2023:6613,3072,41,Aktiven
6614,Kazakhstan_2024:6614,4932,106,Neaktiven
6615,Botswana_2020:6615,3654,100,Pending
6616,Panama_2022:6616,2565,62,Neaktiven
6617,Kazakhstan_2023:6617,4135,80,Aktiven
6618,Ireland_2024:6618,2095,83,Neaktiven
6619,Turkey_2021:6619,3331,2,Aktiven
6620,Serbia_2020:6620,3188,77,Neaktiven
6621,Kenya_2025:6621,1952,66,Neaktiven
6622,Austria_2024:6622,2036,93,Neaktiven
6623,Zambia_2024:6623,3785,46,Neaktiven
6624,Zambia_2024:6624,1029,46,Aktiven
6625,Austria_2024:6625,4924,93,Aktiven
6626,women's_2022:6626,175,32,Pending
6627,Iran_2020:6627,4243,6,Aktiven
6628,Austria_2021:6628,3014,109,Neaktiven
6629,Croatia_2020:6629,242,22,Aktiven
6630,Great Britain_2023:6630,1099,98,Aktiven
6631,Northern Ireland_2021:6631,668,76,Pending
6632,Ireland_2024:6632,2702,83,Aktiven
6633,Botswana_2020:6633,3612,100,Pending
6634,Great Britain_2023:6634,3165,98,Pending
6635,Great Britain_2023:6635,971,98,Neaktiven
6636,Scotland_2022:6636,4361,87,Pending
6637,Lithuania_2023:6637,2657,95,Aktiven
6638,Estonia_2024:6638,4629,33,Aktiven
6639,Northern Ireland_2021:6639,3208,76,Pending
6640,China_2022:6640,1423,107,Aktiven
6641,Lebanon_2020:6641,783,14,Neaktiven
6642,Bangladesh_2021:6642,1124,29,Neaktiven
6643,Ireland_2024:6643,4035,83,Aktiven
6644,Algeria_2021:6644,697,78,Aktiven
6645,Israel_2021:6645,1117,59,Neaktiven
6646,Israel_2021:6646,3937,91,Pending
6647,Cuba_2023:6647,4730,54,Aktiven
6648,United States _2020:6648,2744,5,Neaktiven
6649,Nicaragua_2021:6649,898,81,Aktiven
6650,Zambia_2024:6650,1343,46,Neaktiven
6651,Turkey_2021:6651,3041,2,Aktiven
6652,Kenya_2025:6652,4109,66,Neaktiven
6653,Sri Lanka_2024:6653,1917,57,Neaktiven
6654,Venezuela_2025:6654,1757,34,Neaktiven
6655,Barbados_2024:6655,4814,79,Neaktiven
6656,Norway_2023:6656,1974,97,Pending
6657,Lithuania_2023:6657,3050,95,Aktiven
6658,Mongolia_2023:6658,667,37,Neaktiven
6659,Denmark_2021:6659,2173,21,Aktiven
6660,India_2020:6660,1549,38,Aktiven
6661,Zimbabwe_2022:6661,2599,30,Neaktiven
6662,Panama_2022:6662,2948,62,Neaktiven
6663,Russia_2020:6663,5076,9,Aktiven
6664,Romania_2020:6664,4155,10,Aktiven
6665,Barbados_2024:6665,489,79,Aktiven
6666,Ireland_2024:6666,2864,83,Aktiven
6667,Venezuela_2024:6667,209,44,Pending
6668,Lithuania_2023:6668,3757,95,Aktiven
6669,Kenya_2025:6669,4329,66,Neaktiven
6670,Azerbaijan_2020:6670,4854,56,Aktiven
6671,India_2021:6671,2833,92,Pending
6672,Finland_2024:6672,4080,63,Pending
6673,Singapore_2020:6673,391,25,Pending
6674,Colombia_2021:6674,3790,50,Aktiven
6675,United Arab Emirates_2022:6675,93,104,Neaktiven
6676,Israel_2021:6676,2829,91,Pending
6677,Germany_2025:6677,4075,55,Aktiven
6678,Ireland_2024:6678,363,83,Neaktiven
6679,Pakistan_2022:6679,2459,28,Neaktiven
6680,Norway_2022:6680,1731,75,Neaktiven
6681,Israel_2021:6681,3188,91,Pending
6682,Barbados_2024:6682,4304,79,Pending
6683,Dominican Republic_2023:6683,4106,48,Neaktiven
6684,Kenya_2025:6684,884,66,Neaktiven
6685,India_2020:6685,1277,38,Neaktiven
6686,Singapore_2021:6686,2685,20,Neaktiven
6687,Barbados_2024:6687,1258,79,Neaktiven
6688,Hungary_2024:6688,1888,85,Pending
6689,Venezuela_2024:6689,3715,44,Aktiven
6690,Belgium_2023:6690,5134,61,Pending
6691,Croatia_2020:6691,3389,22,Aktiven
6692,Colombia_2021:6692,3992,50,Aktiven
6693,Singapore_2024:6693,4369,82,Pending
6694,Greece_2020:6694,1667,40,Neaktiven
6695,Argentina_2021:6695,2557,42,Aktiven
6696,Colombia_2023:6696,4447,72,Aktiven
6697,Israel_2021:6697,1559,59,Neaktiven
6698,Panama_2022:6698,4124,62,Pending
6699,women's_2022:6699,1730,32,Pending
6700,France_2023:6700,2081,13,Aktiven
6701,Pakistan_2022:6701,4480,28,Aktiven
6702,Northern Ireland_2021:6702,2709,76,Neaktiven
6703,Venezuela_2024:6703,472,44,Neaktiven
6704,Finland_2024:6704,204,63,Pending
6705,Suriname_2023:6705,559,26,Neaktiven
6706,China_2023:6706,4564,64,Pending
6707,New Zealand_2021:6707,388,94,Pending
6708,Cuba_2023:6708,3667,31,Aktiven
6709,Albania_2021:6709,2653,60,Aktiven
6710,Kazakhstan_2024:6710,658,106,Aktiven
6711,Faroe Islands_2021:6711,2015,16,Neaktiven
6712,Mexico_2023:6712,4354,74,Neaktiven
6713,Lebanon_2020:6713,4600,14,Pending
6714,Denmark_2021:6714,2738,21,Aktiven
6715,Germany_2025:6715,3972,55,Aktiven
6716,Norway_2023:6716,3171,97,Pending
6717,Netherlands_2023:6717,255,89,Pending
6718,Sri Lanka_2024:6718,839,57,Aktiven
6719,Morocco_2023:6719,4911,101,Aktiven
6720,Serbia_2020:6720,4305,77,Aktiven
6721,Georgia_2021:6721,4945,7,Pending
6722,Philippines_2025:6722,1434,11,Aktiven
6723,Romania_2020:6723,1756,10,Pending
6724,Honduras_2024:6724,1552,39,Aktiven
6725,Singapore_2021:6725,2759,20,Neaktiven
6726,Singapore_2024:6726,4626,82,Pending
6727,Barbados_2024:6727,2653,49,Neaktiven
6728,Netherlands_2023:6728,4807,89,Aktiven
6729,Montenegro_2022:6729,1576,96,Neaktiven
6730,Morocco_2023:6730,2487,101,Pending
6731,Morocco_2023:6731,642,101,Aktiven
6732,Serbia_2020:6732,1288,77,Pending
6733,Mongolia_2023:6733,4084,37,Aktiven
6734,Germany_2025:6734,1556,55,Aktiven
6735,Barbados_2024:6735,3232,49,Pending
6736,Austria_2021:6736,2605,109,Pending
6737,Germany_2021:6737,2841,36,Aktiven
6738,Honduras_2024:6738,3486,39,Pending
6739,Colombia_2023:6739,3435,72,Pending
6740,Russia_2020:6740,1225,9,Neaktiven
6741,Sri Lanka_2024:6741,4553,57,Aktiven
6742,United States _2020:6742,3553,5,Neaktiven
6743,Macedonia_2023:6743,4959,19,Aktiven
6744,Italy_2024:6744,4383,86,Pending
6745,Northern Ireland_2023:6745,3670,71,Neaktiven
6746,Singapore_2024:6746,3041,82,Aktiven
6747,Norway_2023:6747,895,97,Aktiven
6748,Switzerland_2025:6748,1755,45,Aktiven
6749,Lebanon_2020:6749,4810,14,Neaktiven
6750,Morocco_2020:6750,3855,23,Pending
6751,Zambia_2022:6751,748,102,Pending
6752,Hungary_2024:6752,1373,85,Neaktiven
6753,New Zealand_2021:6753,3016,52,Neaktiven
6754,Honduras_2024:6754,253,39,Pending
6755,Philippines_2024:6755,865,1,Neaktiven
6756,Malta_2021:6756,4773,24,Aktiven
6757,Ukraine_2021:6757,1041,27,Neaktiven
6758,Kenya_2025:6758,326,66,Neaktiven
6759,Panama_2022:6759,2449,62,Aktiven
6760,Turkey_2021:6760,3135,2,Neaktiven
6761,Norway_2023:6761,1233,97,Pending
6762,Ireland_2024:6762,3764,83,Pending
6763,Austria_2021:6763,418,109,Aktiven
6764,Finland_2024:6764,154,63,Pending
6765,Albania_2020:6765,4643,70,Aktiven
6766,Finland_2024:6766,4561,63,Neaktiven
6767,Norway_2022:6767,421,75,Pending
6768,Bangladesh_2021:6768,787,90,Pending
6769,Austria_2021:6769,1361,109,Aktiven
6770,Italy_2024:6770,2691,86,Neaktiven
6771,Portugal_2022:6771,5073,103,Pending
6772,Canada_2021:6772,2109,8,Pending
6773,Spain_2021:6773,3499,68,Pending
6774,Italy_2024:6774,2333,86,Pending
6775,Serbia_2020:6775,2487,77,Pending
6776,Kenya_2022:6776,4559,18,Aktiven
6777,Georgia_2021:6777,3658,7,Neaktiven
6778,Great Britain_2023:6778,3169,98,Neaktiven
6779,Nepal_2021:6779,134,108,Pending
6780,Bangladesh_2021:6780,4330,90,Neaktiven
6781,Dominican Republic_2023:6781,3345,48,Neaktiven
6782,New Zealand_2021:6782,4341,94,Aktiven
6783,Ireland_2024:6783,1219,83,Pending
6784,Singapore_2024:6784,1259,82,Aktiven
6785,Romania_2020:6785,3076,10,Aktiven
6786,Mexico_2023:6786,4193,74,Neaktiven
6787,Venezuela_2024:6787,727,44,Pending
6788,Lithuania_2023:6788,2941,95,Neaktiven
6789,Serbia_2020:6789,3183,77,Neaktiven
6790,Croatia_2020:6790,2262,22,Pending
6791,Colombia_2023:6791,1731,72,Neaktiven
6792,Belgium_2023:6792,1853,61,Neaktiven
6793,Malta_2021:6793,2966,24,Neaktiven
6794,Azerbaijan_2020:6794,771,56,Aktiven
6795,Israel_2021:6795,4581,91,Pending
6796,Northern Ireland_2022:6796,2354,12,Pending
6797,Latvia_2021:6797,3971,47,Neaktiven
6798,Venezuela_2025:6798,3707,34,Pending
6799,Ireland_2020:6799,4799,43,Pending
6800,Montenegro_2022:6800,2089,96,Aktiven
6801,Israel_2021:6801,2064,91,Pending
6802,Albania_2020:6802,3181,70,Aktiven
6803,Kenya_2022:6803,3500,18,Aktiven
6804,Mongolia_2023:6804,272,37,Neaktiven
6805,Norway_2023:6805,4627,97,Neaktiven
6806,Kosovo_2023:6806,4730,17,Neaktiven
6807,Northern Ireland_2023:6807,418,71,Aktiven
6808,India_2021:6808,5126,92,Aktiven
6809,Singapore_2020:6809,324,25,Pending
6810,Great Britain_2023:6810,3973,98,Neaktiven
6811,Mongolia_2023:6811,1856,37,Pending
6812,Barbados_2024:6812,4218,49,Pending
6813,Botswana_2020:6813,1503,100,Pending
6814,Singapore_2020:6814,1376,25,Neaktiven
6815,Switzerland_2025:6815,705,45,Aktiven
6816,New Zealand_2021:6816,828,58,Pending
6817,Venezuela_2024:6817,2988,44,Aktiven
6818,Denmark_2021:6818,4057,21,Pending
6819,Kazakhstan_2024:6819,1381,106,Pending
6820,Singapore_2024:6820,4425,82,Pending
6821,Pakistan_2022:6821,4158,28,Aktiven
6822,Barbados_2024:6822,2878,79,Pending
6823,France_2023:6823,669,13,Aktiven
6824,China_2022:6824,1654,107,Aktiven
6825,Germany_2021:6825,1527,36,Aktiven
6826,Nicaragua_2021:6826,4702,81,Pending
6827,Singapore_2020:6827,5145,25,Pending
6828,India_2020:6828,2151,38,Pending
6829,Albania_2020:6829,350,70,Aktiven
6830,Greece_2020:6830,958,40,Neaktiven
6831,New Zealand_2021:6831,2551,58,Pending
6832,Northern Ireland_2022:6832,2531,12,Pending
6833,Venezuela_2024:6833,2235,44,Aktiven
6834,Hungary_2024:6834,3937,85,Aktiven
6835,Portugal_2022:6835,3148,103,Neaktiven
6836,Chile_2023:6836,4742,41,Aktiven
6837,Serbia_2020:6837,1453,77,Aktiven
6838,Netherlands_2023:6838,1583,89,Pending
6839,Scotland_2022:6839,1150,87,Pending
6840,Zambia_2022:6840,1123,102,Neaktiven
6841,Mexico_2023:6841,4158,74,Aktiven
6842,Zambia_2022:6842,4775,102,Pending
6843,Georgia_2021:6843,2343,7,Neaktiven
6844,Estonia_2024:6844,799,33,Neaktiven
6845,Romania_2020:6845,3698,10,Pending
6846,Greece_2020:6846,3047,40,Aktiven
6847,Zimbabwe_2022:6847,8,30,Pending
6848,Morocco_2024:6848,707,3,Pending
6849,Canada_2021:6849,1095,8,Aktiven
6850,Israel_2021:6850,3307,91,Pending
6851,Kazakhstan_2023:6851,4736,80,Pending
6852,Sri Lanka_2024:6852,142,57,Neaktiven
6853,Pakistan_2022:6853,4148,28,Neaktiven
6854,Denmark_2021:6854,484,21,Pending
6855,Portugal_2025:6855,2726,35,Aktiven
6856,Great Britain_2023:6856,1971,98,Aktiven
6857,Portugal_2023:6857,2094,110,Pending
6858,Nicaragua_2021:6858,3365,81,Aktiven
6859,France_2023:6859,4754,13,Pending
6860,Ireland_2024:6860,3283,83,Pending
6861,Estonia_2023:6861,1238,69,Pending
6862,Latvia_2021:6862,4438,47,Pending
6863,women's_2022:6863,2725,32,Pending
6864,Georgia_2021:6864,952,7,Aktiven
6865,Algeria_2021:6865,2966,78,Aktiven
6866,New Zealand_2021:6866,1565,94,Neaktiven
6867,Lithuania_2023:6867,3404,95,Neaktiven
6868,Trinidad and Tobago_2023:6868,1850,67,Pending
6869,Barbados_2024:6869,361,49,Neaktiven
6870,Estonia_2024:6870,2672,33,Aktiven
6871,Serbia_2020:6871,4652,77,Neaktiven
6872,Germany_2025:6872,5133,55,Aktiven
6873,New Zealand_2021:6873,836,94,Pending
6874,Singapore_2021:6874,4669,20,Aktiven
6875,Singapore_2021:6875,2482,20,Aktiven
6876,Cuba_2023:6876,2466,54,Neaktiven
6877,Canada_2021:6877,4175,8,Aktiven
6878,Israel_2021:6878,1522,59,Neaktiven
6879,Northern Ireland_2023:6879,4808,71,Pending
6880,Austria_2021:6880,4540,109,Pending
6881,Kenya_2025:6881,3871,66,Aktiven
6882,Canada_2021:6882,2530,8,Aktiven
6883,Barbados_2024:6883,3594,79,Neaktiven
6884,Zambia_2022:6884,1171,102,Aktiven
6885,Estonia_2024:6885,3713,33,Pending
6886,Lithuania_2023:6886,2126,95,Pending
6887,Ireland_2024:6887,2753,83,Neaktiven
6888,Chile_2023:6888,2456,41,Pending
6889,Philippines_2025:6889,411,11,Aktiven
6890,Serbia_2020:6890,4305,77,Pending
6891,Albania_2023:6891,103,15,Pending
6892,Germany_2025:6892,1157,55,Pending
6893,Barbados_2024:6893,1805,49,Aktiven
6894,Colombia_2022:6894,4050,84,Pending
6895,Bangladesh_2021:6895,2336,29,Pending
6896,Chile_2023:6896,2354,41,Pending
6897,Ireland_2020:6897,2575,43,Neaktiven
6898,Zimbabwe_2025:6898,4598,4,Aktiven
6899,Ireland_2020:6899,4037,43,Aktiven
6900,Trinidad and Tobago_2023:6900,3802,67,Neaktiven
6901,Ukraine_2021:6901,2788,27,Aktiven
6902,Barbados_2024:6902,2592,79,Pending
6903,Iran_2020:6903,4064,6,Neaktiven
6904,Colombia_2022:6904,1760,84,Neaktiven
6905,Ukraine_2021:6905,533,27,Aktiven
6906,Belgium_2023:6906,2789,61,Neaktiven
6907,Sri Lanka_2024:6907,4990,57,Neaktiven
6908,New Zealand_2021:6908,4091,52,Neaktiven
6909,Iran_2020:6909,2719,6,Aktiven
6910,Estonia_2023:6910,4379,69,Pending
6911,Great Britain_2021:6911,1296,53,Aktiven
6912,Georgia_2023:6912,3899,51,Neaktiven
6913,Philippines_2024:6913,4922,1,Pending
6914,Nicaragua_2021:6914,885,81,Aktiven
6915,Montenegro_2022:6915,4899,65,Neaktiven
6916,Lebanon_2020:6916,560,14,Aktiven
6917,Philippines_2024:6917,2901,1,Pending
6918,New Zealand_2021:6918,4504,58,Neaktiven
6919,Australia_2020:6919,1770,105,Neaktiven
6920,Colombia_2021:6920,3234,50,Pending
6921,United Arab Emirates_2022:6921,1770,104,Pending
6922,Nicaragua_2021:6922,140,81,Aktiven
6923,Kenya_2025:6923,2250,66,Aktiven
6924,Lebanon_2020:6924,1520,14,Neaktiven
6925,Pakistan_2022:6925,1904,28,Aktiven
6926,Italy_2024:6926,1637,86,Aktiven
6927,Israel_2021:6927,4838,91,Pending
6928,France_2023:6928,3913,13,Aktiven
6929,Nepal_2021:6929,1889,108,Neaktiven
6930,Zambia_2024:6930,223,46,Aktiven
6931,Montenegro_2022:6931,724,96,Pending
6932,Barbados_2024:6932,2183,49,Neaktiven
